ACID					ID		 DATE				DEPAD	 DESTAD	AIRCRAFT	ATD							POINT		 TIME
   CCA178      363   20140206   ZSPD   ZBAA   A332   201402062120          P58   201402062206
   CCA178      363   20140206   ZSPD   ZBAA   A332   201402062120          P86   201402062208
   CCA178      363   20140206   ZSPD   ZBAA   A332   201402062120        BIVOR   201402062236
   CCA178      363   20140206   ZSPD   ZBAA   A332   201402062120        DOGAR   201402062244
   CCA178      363   20140206   ZSPD   ZBAA   A332   201402062120         ZBAA   201402062257
  CES5186      481   20140206   ZSPD   ZBAA   A321   201402062144          P58   201402062232
  CES5186      481   20140206   ZSPD   ZBAA   A321   201402062144          P86   201402062234
  CES5186      481   20140206   ZSPD   ZBAA   A321   201402062144        BIVOR   201402062303
  CES5186      481   20140206   ZSPD   ZBAA   A321   201402062144        DOGAR   201402062310
  CES5186      481   20140206   ZSPD   ZBAA   A321   201402062144         ZBAA   201402062325
   CES272     6822   20140206   ZSPD   ZBAA   A321   201402061425          P58   201402061515
   CES272     6822   20140206   ZSPD   ZBAA   A321   201402061425          P86   201402061517
   CES272     6822   20140206   ZSPD   ZBAA   A321   201402061425        BIVOR   201402061546
   CES272     6822   20140206   ZSPD   ZBAA   A321   201402061425        DOGAR   201402061553
   CES272     6822   20140206   ZSPD   ZBAA   A321   201402061425         ZBAA   201402061608
  CCA1836     6011   20140206   ZSPD   ZBAA   B738   201402061145          P58   201402061232
  CCA1836     6011   20140206   ZSPD   ZBAA   B738   201402061145          P86   201402061235
  CCA1836     6011   20140206   ZSPD   ZBAA   B738   201402061145        BIVOR   201402061304
  CCA1836     6011   20140206   ZSPD   ZBAA   B738   201402061145        DOGAR   201402061313
  CCA1836     6011   20140206   ZSPD   ZBAA   B738   201402061145         ZBAA   201402061332
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638          P58   201402061725
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638          P86   201402061727
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638        ABTUB   201402061734
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638        DALIM   201402061738
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638        BIVOR   201402061755
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638        DOGAR   201402061803
  CCA1884     6748   20140206   ZSPD   ZBAA   A332   201402061638         ZBAA   201402061816
  CES5129     2177   20140207   ZSPD   ZBAA   A320   NULL          P58   201402071021
  CES5129     2177   20140207   ZSPD   ZBAA   A320   NULL          P86   201402071024
  CES5129     2177   20140207   ZSPD   ZBAA   A320   NULL        BIVOR   201402071053
  CES5129     2177   20140207   ZSPD   ZBAA   A320   NULL        DOGAR   201402071102
  CES5129     2177   20140207   ZSPD   ZBAA   A320   NULL         ZBAA   201402071120
   CES564     2181   20140207   ZSPD   ZBAA   A333   201402071309          P58   201402071359
   CES564     2181   20140207   ZSPD   ZBAA   A333   201402071309          P86   201402071402
   CES564     2181   20140207   ZSPD   ZBAA   A333   201402071309        DOGAR   201402071438
   CES564     2181   20140207   ZSPD   ZBAA   A333   201402071309         ZBAA   201402071454
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149          P58   201402071242
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149          P86   201402071244
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149        DALIM   201402071256
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149        BIVOR   201402071312
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149        DOGAR   201402071321
  CCA1836     3301   20140207   ZSPD   ZBAA   B738   201402071149         ZBAA   201402071338
  CES5186     7781   20140207   ZSPD   ZBAA   A320   201402072123          P58   201402072213
  CES5186     7781   20140207   ZSPD   ZBAA   A320   201402072123        DALIM   201402072230
  CES5186     7781   20140207   ZSPD   ZBAA   A320   201402072123        BIVOR   201402072258
  CES5186     7781   20140207   ZSPD   ZBAA   A320   201402072123        DOGAR   201402072319
  CES5186     7781   20140207   ZSPD   ZBAA   A320   201402072123         ZBAA   201402072342
   CCA176     7857   20140207   ZSPD   ZBAA   A332   201402072111          P58   201402072200
   CCA176     7857   20140207   ZSPD   ZBAA   A332   201402072111        DOGAR   201402072249
   CCA176     7857   20140207   ZSPD   ZBAA   A332   201402072111         ZBAA   201402072309
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423          PIX   201402071425
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423          P58   201402071430
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423          P86   201402071433
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423        DALIM   201402071444
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423        BIVOR   201402071501
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423        DOGAR   201402071554
   CES272     4088   20140207   ZSPD   ZBAA   A321   201402071423         ZBAA   201402071619
  CCA1884     8466   20140207   ZSPD   ZBAA   A332   201402072217          P58   201402072305
  CCA1884     8466   20140207   ZSPD   ZBAA   A332   201402072217          P86   201402072307
  CCA1884     8466   20140207   ZSPD   ZBAA   A332   201402072217        DALIM   201402072322
  CCA1884     8466   20140207   ZSPD   ZBAA   A332   201402072217        DOGAR   201402072351
  CCA1884     8466   20140207   ZSPD   ZBAA   A332   201402072217         ZBAA   201402080023
   CCA178     7604   20140207   ZSPD   ZBAA   A332   201402072118          P58   201402072207
   CCA178     7604   20140207   ZSPD   ZBAA   A332   201402072118          P86   201402072210
   CCA178     7604   20140207   ZSPD   ZBAA   A332   201402072118        BIVOR   201402072250
   CCA178     7604   20140207   ZSPD   ZBAA   A332   201402072118        DOGAR   201402072258
   CCA178     7604   20140207   ZSPD   ZBAA   A332   201402072118         ZBAA   201402072321
   CES272     1386   20140208   ZSPD   ZBAA   A321   201402081717          P58   201402081807
   CES272     1386   20140208   ZSPD   ZBAA   A321   201402081717          P86   201402081809
   CES272     1386   20140208   ZSPD   ZBAA   A321   201402081717        BIVOR   201402081840
   CES272     1386   20140208   ZSPD   ZBAA   A321   201402081717        DOGAR   201402081849
   CES272     1386   20140208   ZSPD   ZBAA   A321   201402081717         ZBAA   201402081906
   CCA178     4715   20140208   ZSPD   ZBAA   A332   201402082118          P58   201402082207
   CCA178     4715   20140208   ZSPD   ZBAA   A332   201402082118          P86   201402082210
   CCA178     4715   20140208   ZSPD   ZBAA   A332   201402082118        BIVOR   201402082239
   CCA178     4715   20140208   ZSPD   ZBAA   A332   201402082118        DOGAR   201402082247
   CCA178     4715   20140208   ZSPD   ZBAA   A332   201402082118         ZBAA   201402082303
  CCA1862     4826   20140208   ZSPD   ZBAA   A332   201402080750          P58   201402080843
  CCA1862     4826   20140208   ZSPD   ZBAA   A332   201402080750          P86   201402080846
  CCA1862     4826   20140208   ZSPD   ZBAA   A332   201402080750        BIVOR   201402080919
  CCA1862     4826   20140208   ZSPD   ZBAA   A332   201402080750        DOGAR   201402080927
  CCA1862     4826   20140208   ZSPD   ZBAA   A332   201402080750         ZBAA   201402080946
  CES5186     4856   20140208   ZSPD   ZBAA   A321   201402082250          P58   201402082340
  CES5186     4856   20140208   ZSPD   ZBAA   A321   201402082250          P86   201402082342
  CES5186     4856   20140208   ZSPD   ZBAA   A321   201402082250        DOGAR   201402090022
  CES5186     4856   20140208   ZSPD   ZBAA   A321   201402082250         ZBAA   201402090054
  CCA1836      606   20140208   ZSPD   ZBAA   B738   201402081148          P58   201402081241
  CCA1836      606   20140208   ZSPD   ZBAA   B738   201402081148          P86   201402081243
  CCA1836      606   20140208   ZSPD   ZBAA   B738   201402081148        DOGAR   201402081323
  CCA1836      606   20140208   ZSPD   ZBAA   B738   201402081148         ZBAA   201402081344
  CES5129     9476   20140208   ZSPD   ZBAA   A321   201402080945          P58   201402081038
  CES5129     9476   20140208   ZSPD   ZBAA   A321   201402080945        BIVOR   201402081115
  CES5129     9476   20140208   ZSPD   ZBAA   A321   201402080945        DOGAR   201402081124
  CES5129     9476   20140208   ZSPD   ZBAA   A321   201402080945         ZBAA   201402081142
   CES564     9483   20140208   ZSPD   ZBAA   A321   201402081333          P58   201402081423
   CES564     9483   20140208   ZSPD   ZBAA   A321   201402081333          P86   201402081426
   CES564     9483   20140208   ZSPD   ZBAA   A321   201402081333        DOGAR   201402081508
   CES564     9483   20140208   ZSPD   ZBAA   A321   201402081333         ZBAA   201402081523
  CCA1884     1323   20140208   ZSPD   ZBAA   A332   201402081630          P58   201402081719
  CCA1884     1323   20140208   ZSPD   ZBAA   A332   201402081630          P86   201402081722
  CCA1884     1323   20140208   ZSPD   ZBAA   A332   201402081630        DOGAR   201402081800
  CCA1884     1323   20140208   ZSPD   ZBAA   A332   201402081630         ZBAA   201402081821
  CCA1862     1891   20140209   ZSPD   ZBAA   A332   201402090813          P58   201402090901
  CCA1862     1891   20140209   ZSPD   ZBAA   A332   201402090813          P86   201402090904
  CCA1862     1891   20140209   ZSPD   ZBAA   A332   201402090813        BIVOR   201402090934
  CCA1862     1891   20140209   ZSPD   ZBAA   A332   201402090813        DOGAR   201402090942
  CCA1862     1891   20140209   ZSPD   ZBAA   A332   201402090813         ZBAA   201402091002
  CES5186     1957   20140209   ZSPD   ZBAA   A333   201402100143          P58   201402100231
  CES5186     1957   20140209   ZSPD   ZBAA   A333   201402100143          P86   201402100233
  CES5186     1957   20140209   ZSPD   ZBAA   A333   201402100143        DALIM   201402100245
  CES5186     1957   20140209   ZSPD   ZBAA   A333   201402100143        DOGAR   201402100311
  CES5186     1957   20140209   ZSPD   ZBAA   A333   201402100143         ZBAA   201402100326
  CCA1884     8498   20140209   ZSPD   ZBAA   A332   201402091655          P58   201402091744
  CCA1884     8498   20140209   ZSPD   ZBAA   A332   201402091655          P86   201402091747
  CCA1884     8498   20140209   ZSPD   ZBAA   A332   201402091655        DOGAR   201402091825
  CCA1884     8498   20140209   ZSPD   ZBAA   A332   201402091655         ZBAA   201402091849
   CCA178     1776   20140209   ZSPD   ZBAA   A332   201402092128          P58   201402092216
   CCA178     1776   20140209   ZSPD   ZBAA   A332   201402092128        DOGAR   201402092301
   CCA178     1776   20140209   ZSPD   ZBAA   A332   201402092128         ZBAA   201402092324
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147          P58   201402091237
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147          P86   201402091239
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147        DALIM   201402091251
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147        BIVOR   201402091309
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147        DOGAR   201402091317
  CCA1836     7746   20140209   ZSPD   ZBAA   B738   201402091147         ZBAA   201402091336
   CES272     8555   20140209   ZSPD   ZBAA   A321   201402091723          P58   201402091814
   CES272     8555   20140209   ZSPD   ZBAA   A321   201402091723          P86   201402091817
   CES272     8555   20140209   ZSPD   ZBAA   A321   201402091723        BIVOR   201402091847
   CES272     8555   20140209   ZSPD   ZBAA   A321   201402091723        DOGAR   201402091855
   CES272     8555   20140209   ZSPD   ZBAA   A321   201402091723         ZBAA   201402091912
   CCA176     2033   20140209   ZSPD   ZBAA   A332   201402092253          P58   201402092342
   CCA176     2033   20140209   ZSPD   ZBAA   A332   201402092253          P86   201402092345
   CCA176     2033   20140209   ZSPD   ZBAA   A332   201402092253        BIVOR   201402100019
   CCA176     2033   20140209   ZSPD   ZBAA   A332   201402092253        DOGAR   201402100024
   CCA176     2033   20140209   ZSPD   ZBAA   A332   201402092253         ZBAA   201402100044
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650          PIX   201402090735
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650          P58   201402090740
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650          P86   201402090743
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650        BIVOR   201402090813
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650        DOGAR   201402090822
  CYZ9022     8212   20140209   ZSPD   ZBAA   B733   201402090650         ZBAA   201402090841
   CES564     6569   20140209   ZSPD   ZBAA   A332   201402091358          P58   201402091446
   CES564     6569   20140209   ZSPD   ZBAA   A332   201402091358        BIVOR   201402091518
   CES564     6569   20140209   ZSPD   ZBAA   A332   201402091358        DOGAR   201402091528
   CES564     6569   20140209   ZSPD   ZBAA   A332   201402091358         ZBAA   201402091546
  CES5129     6564   20140209   ZSPD   ZBAA   A321   201402090937          P58   201402091026
  CES5129     6564   20140209   ZSPD   ZBAA   A321   201402090937          P86   201402091029
  CES5129     6564   20140209   ZSPD   ZBAA   A321   201402090937        BIVOR   201402091059
  CES5129     6564   20140209   ZSPD   ZBAA   A321   201402090937        DOGAR   201402091107
  CES5129     6564   20140209   ZSPD   ZBAA   A321   201402090937         ZBAA   201402091123
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549          PIX   201402090634
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549          P58   201402090639
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549          P86   201402090642
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549        BIVOR   201402090712
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549        DOGAR   201402090721
  CSS6877     8222   20140209   ZSPD   ZBAA   B752   201402090549         ZBAA   201402090737
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302          PIX   201402101351
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302          P58   201402101356
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302          P86   201402101358
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302        DALIM   201402101410
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302        BIVOR   201402101427
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302        DOGAR   201402101436
   CES564     3679   20140210   ZSPD   ZBAA   A333   201402101302         ZBAA   201402101450
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937          PIX   201402101027
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937          P58   201402101033
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937          P86   201402101035
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937        BIVOR   201402101108
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937        DOGAR   201402101117
  CES5129     3675   20140210   ZSPD   ZBAA   A321   201402100937         ZBAA   201402101133
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540          PIX   201402100631
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540          P58   201402100636
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540          P86   201402100640
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540        BIVOR   201402100712
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540        DOGAR   201402100722
  CYZ9022     5263   20140210   ZSPD   ZBAA   B733   201402100540         ZBAA   201402100737
   CCA176     9189   20140210   ZSPD   ZBAA   A332   201402102116          P58   201402102206
   CCA176     9189   20140210   ZSPD   ZBAA   A332   201402102116          P86   201402102209
   CCA176     9189   20140210   ZSPD   ZBAA   A332   201402102116        DOGAR   201402102248
   CCA176     9189   20140210   ZSPD   ZBAA   A332   201402102116         ZBAA   201402102306
   CES272     5607   20140210   ZSPD   ZBAA   A321   201402101805          P58   201402101856
   CES272     5607   20140210   ZSPD   ZBAA   A321   201402101805          P86   201402101859
   CES272     5607   20140210   ZSPD   ZBAA   A321   201402101805        BIVOR   201402101929
   CES272     5607   20140210   ZSPD   ZBAA   A321   201402101805        DOGAR   201402101937
   CES272     5607   20140210   ZSPD   ZBAA   A321   201402101805         ZBAA   201402101951
  CES5186     9111   20140210   ZSPD   ZBAA   A320   NULL          P58   201402102257
  CES5186     9111   20140210   ZSPD   ZBAA   A320   NULL          P86   201402102300
  CES5186     9111   20140210   ZSPD   ZBAA   A320   NULL        BIVOR   201402102330
  CES5186     9111   20140210   ZSPD   ZBAA   A320   NULL        DOGAR   201402102338
  CES5186     9111   20140210   ZSPD   ZBAA   A320   NULL         ZBAA   201402102357
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149          PIX   201402101239
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149          P58   201402101245
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149          P86   201402101248
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149        BIVOR   201402101318
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149        DOGAR   201402101326
  CCA1836     4813   20140210   ZSPD   ZBAA   B738   201402101149         ZBAA   201402101344
  CCA1884     9777   20140210   ZSPD   ZBAA   A332   201402102218          P58   201402102305
  CCA1884     9777   20140210   ZSPD   ZBAA   A332   201402102218          P86   201402102308
  CCA1884     9777   20140210   ZSPD   ZBAA   A332   201402102218        DOGAR   201402102346
  CCA1884     9777   20140210   ZSPD   ZBAA   A332   201402102218         ZBAA   201402110017
   CES564      738   20140211   ZSPD   ZBAA   A321   201402111253          PIX   201402111344
   CES564      738   20140211   ZSPD   ZBAA   A321   201402111253          P58   201402111350
   CES564      738   20140211   ZSPD   ZBAA   A321   201402111253          P86   201402111353
   CES564      738   20140211   ZSPD   ZBAA   A321   201402111253        BIVOR   201402111424
   CES564      738   20140211   ZSPD   ZBAA   A321   201402111253        DOGAR   201402111432
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940          PIX   201402111028
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940          P58   201402111033
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940          P86   201402111036
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940        BIVOR   201402111108
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940        DOGAR   201402111116
  CES5129      731   20140211   ZSPD   ZBAA   A320   201402110940         ZBAA   201402111135
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541          PIX   201402111631
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541          P58   201402111636
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541          P86   201402111639
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541        BIVOR   201402111710
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541        DOGAR   201402111718
   CES272     2681   20140211   ZSPD   ZBAA   A321   201402111541         ZBAA   201402111736
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633          PIX   201402111720
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633          P58   201402111726
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633          P86   201402111729
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633        BIVOR   201402111759
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633        DOGAR   201402111807
  CCA1884     2608   20140211   ZSPD   ZBAA   A332   201402111633         ZBAA   201402111825
  CES5186     6134   20140211   ZSPD   ZBAA   A321   201402112120          P58   201402112212
  CES5186     6134   20140211   ZSPD   ZBAA   A321   201402112120          P86   201402112215
  CES5186     6134   20140211   ZSPD   ZBAA   A321   201402112120        DOGAR   201402112254
  CES5186     6134   20140211   ZSPD   ZBAA   A321   201402112120         ZBAA   201402112318
   CCA178     6000   20140211   ZSPD   ZBAA   A332   201402112115          P58   201402112207
   CCA178     6000   20140211   ZSPD   ZBAA   A332   201402112115        DOGAR   201402112251
   CCA178     6000   20140211   ZSPD   ZBAA   A332   201402112115         ZBAA   201402112315
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553          PIX   201402110641
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553          P58   201402110647
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553          P86   201402110649
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553        BIVOR   201402110721
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553        DOGAR   201402110729
  CYZ9022     6256   20140211   ZSPD   ZBAA   B734   201402110553         ZBAA   201402110743
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148          PIX   201402111240
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148          P58   201402111246
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148          P86   201402111249
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148        ABTUB   201402111258
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148        DALIM   201402111302
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148        BIVOR   201402111321
  CCA1836     1878   20140211   ZSPD   ZBAA   B738   201402111148        DOGAR   201402111329
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254          PIX   201402110339
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254          P58   201402110344
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254          P86   201402110347
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254        DALIM   201402110359
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254        BIVOR   201402110417
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254        DOGAR   201402110425
  CSS6877     2347   20140211   ZSPD   ZBAA   B752   201402110254         ZBAA   201402110445
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118          PIX   201402121202
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118          P58   201402121207
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118          P86   201402121209
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118        BIVOR   201402121240
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118        DOGAR   201402121249
  CES5129     7704   20140212   ZSPD   ZBAA   A320   201402121118         ZBAA   201402121304
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL          P58   201402130051
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL          P86   201402130053
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL        DALIM   201402130105
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL        BIVOR   201402130123
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL        DOGAR   201402130131
  CYZ9032     9192   20140212   ZSPD   ZBAA   B733   NULL         ZBAA   201402130145
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150          PIX   201402121235
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150          P58   201402121240
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150          P86   201402121243
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150        BIVOR   201402121313
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150        DOGAR   201402121321
  CCA1836     8741   20140212   ZSPD   ZBAA   A321   201402121150         ZBAA   201402121340
   CES564     7708   20140212   ZSPD   ZBAA   A333   201402121317          P58   201402121407
   CES564     7708   20140212   ZSPD   ZBAA   A333   201402121317          P86   201402121409
   CES564     7708   20140212   ZSPD   ZBAA   A333   201402121317        BIVOR   201402121439
   CES564     7708   20140212   ZSPD   ZBAA   A333   201402121317        DOGAR   201402121447
   CES564     7708   20140212   ZSPD   ZBAA   A333   201402121317         ZBAA   201402121503
  CSS6877     9200   20140212   ZSPD   ZBAA   B752   201402120242          PIX   201402120330
  CSS6877     9200   20140212   ZSPD   ZBAA   B752   201402120242          P58   201402120335
  CSS6877     9200   20140212   ZSPD   ZBAA   B752   201402120242          P86   201402120338
  CSS6877     9200   20140212   ZSPD   ZBAA   B752   201402120242        BIVOR   201402120409
  CSS6877     9200   20140212   ZSPD   ZBAA   B752   201402120242        DOGAR   201402120419
   CES272     9531   20140212   ZSPD   ZBAA   A321   201402121515          P58   201402121602
   CES272     9531   20140212   ZSPD   ZBAA   A321   201402121515          P86   201402121605
   CES272     9531   20140212   ZSPD   ZBAA   A321   201402121515        BIVOR   201402121633
   CES272     9531   20140212   ZSPD   ZBAA   A321   201402121515        DOGAR   201402121643
   CES272     9531   20140212   ZSPD   ZBAA   A321   201402121515         ZBAA   201402121658
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547          PIX   201402120636
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547          P58   201402120642
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547          P86   201402120645
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547        ABTUB   201402120654
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547        DALIM   201402120658
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547        BIVOR   201402120716
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547        DOGAR   201402120724
  CYZ9022     3196   20140212   ZSPD   ZBAA   B733   201402120547         ZBAA   201402120739
   CCA176     3150   20140212   ZSPD   ZBAA   A332   201402122112          P58   201402122158
   CCA176     3150   20140212   ZSPD   ZBAA   A332   201402122112          P86   201402122201
   CCA176     3150   20140212   ZSPD   ZBAA   A332   201402122112        BIVOR   201402122228
   CCA176     3150   20140212   ZSPD   ZBAA   A332   201402122112        DOGAR   201402122238
   CCA176     3150   20140212   ZSPD   ZBAA   A332   201402122112         ZBAA   201402122253
  CCA1884     3675   20140212   ZSPD   ZBAA   A332   201402122217        BIVOR   201402122333
  CCA1884     3675   20140212   ZSPD   ZBAA   A332   201402122217        DOGAR   201402122342
  CCA1884     3675   20140212   ZSPD   ZBAA   A332   201402122217         ZBAA   201402130013
  CES5186     3086   20140212   ZSPD   ZBAA   A320   201402122124          P58   201402122211
  CES5186     3086   20140212   ZSPD   ZBAA   A320   201402122124          P86   201402122213
  CES5186     3086   20140212   ZSPD   ZBAA   A320   201402122124        BIVOR   201402122243
  CES5186     3086   20140212   ZSPD   ZBAA   A320   201402122124        DOGAR   201402122251
  CES5186     3086   20140212   ZSPD   ZBAA   A320   201402122124         ZBAA   201402122306
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147          PIX   201402131233
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147          P58   201402131238
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147          P86   201402131241
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147        BIVOR   201402131310
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147        DOGAR   201402131319
  CCA1836     5684   20140213   ZSPD   ZBAA   B738   201402131147         ZBAA   201402131332
  CYZ9032     6153   20140213   ZSPD   ZBAA   B734   201402140010          P58   201402140102
  CYZ9032     6153   20140213   ZSPD   ZBAA   B734   201402140010          P86   201402140105
  CYZ9032     6153   20140213   ZSPD   ZBAA   B734   201402140010        DOGAR   201402140144
  CYZ9032     6153   20140213   ZSPD   ZBAA   B734   201402140010         ZBAA   201402140157
   CES564     4656   20140213   ZSPD   ZBAA   A321   201402131301          P58   201402131351
   CES564     4656   20140213   ZSPD   ZBAA   A321   201402131301          P86   201402131354
   CES564     4656   20140213   ZSPD   ZBAA   A321   201402131301        BIVOR   201402131422
   CES564     4656   20140213   ZSPD   ZBAA   A321   201402131301        DOGAR   201402131430
   CES564     4656   20140213   ZSPD   ZBAA   A321   201402131301         ZBAA   201402131444
  CSS6877     6162   20140213   ZSPD   ZBAA   B752   201402130240          PIX   201402130323
  CSS6877     6162   20140213   ZSPD   ZBAA   B752   201402130240          P58   201402130327
  CSS6877     6162   20140213   ZSPD   ZBAA   B752   201402130240          P86   201402130330
  CSS6877     6162   20140213   ZSPD   ZBAA   B752   201402130240        DOGAR   201402130407
  CSS6877     6162   20140213   ZSPD   ZBAA   B752   201402130240         ZBAA   201402130421
   CES272     6498   20140213   ZSPD   ZBAA   A321   201402131426          P58   201402131515
